Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1739","Vegetables and Fruit Primary","2015","2015","1000 Int. $","17699471","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1739","Vegetables and Fruit Primary","2016","2016","1000 Int. $","17813047","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1739","Vegetables and Fruit Primary","2017","2017","1000 Int. $","16376223","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1739","Vegetables and Fruit Primary","2018","2018","1000 Int. $","16691706","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1739","Vegetables and Fruit Primary","2019","2019","1000 Int. $","16252983","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1739","Vegetables and Fruit Primary","2020","2020","1000 Int. $","16800527","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1735","Vegetables Primary","2015","2015","1000 Int. $","5495009","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1735","Vegetables Primary","2016","2016","1000 Int. $","5588144","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1735","Vegetables Primary","2017","2017","1000 Int. $","5337427","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1735","Vegetables Primary","2018","2018","1000 Int. $","4662969","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1735","Vegetables Primary","2019","2019","1000 Int. $","4686970","E","Estimated value"
"QV","Value of Agricultural Production","380","Italy","152","Gross Production Value (constant 2014-2016 thousand I$)","F1735","Vegetables Primary","2020","2020","1000 Int. $","4882253","E","Estimated value"
